Cust_id,age,job,marital,education,default,housing,loan,contact
32459,39,services,married,high.school,unknown,yes,yes,telephone
32460,36,admin.,married,university.degree,no,yes,no,cellular
32461,29,services,married,basic.9y,no,no,yes,cellular
32462,30,admin.,single,high.school,no,no,yes,cellular
32463,37,admin.,married,university.degree,no,yes,no,cellular
32464,31,self-employed,single,high.school,no,yes,no,cellular
32465,39,blue-collar,married,basic.9y,no,no,no,telephone
32466,30,services,divorced,high.school,no,unknown,unknown,cellular
32467,34,admin.,single,university.degree,no,no,no,cellular
32468,28,services,married,high.school,no,yes,no,cellular
32469,37,blue-collar,married,high.school,unknown,no,yes,telephone
32470,35,services,married,high.school,no,yes,no,cellular
32471,37,blue-collar,married,basic.9y,no,no,no,cellular
32472,33,technician,married,professional.course,no,no,yes,cellular
32473,47,services,married,high.school,no,no,yes,cellular
32474,36,blue-collar,married,basic.9y,no,no,no,telephone
32475,34,admin.,married,high.school,unknown,no,no,cellular
32476,46,services,married,basic.4y,no,yes,no,cellular
32477,33,blue-collar,married,high.school,unknown,no,yes,cellular
32478,35,admin.,single,university.degree,no,no,yes,cellular
32479,27,technician,married,professional.course,no,no,yes,cellular
32480,49,blue-collar,married,basic.9y,no,no,no,cellular
32481,29,blue-collar,married,basic.9y,no,no,no,cellular
32482,30,services,single,high.school,unknown,yes,no,cellular
32483,43,blue-collar,married,basic.6y,no,yes,no,cellular
32484,58,management,single,university.degree,no,yes,no,cellular
32485,45,blue-collar,single,professional.course,no,yes,no,cellular
32486,44,admin.,divorced,high.school,no,yes,yes,cellular
32487,39,blue-collar,married,basic.9y,unknown,no,no,cellular
32488,28,admin.,married,high.school,no,no,no,cellular
32489,42,management,divorced,high.school,no,no,no,cellular
32490,38,admin.,married,high.school,no,unknown,unknown,cellular
32491,52,services,married,high.school,no,no,yes,cellular
32492,37,blue-collar,married,basic.4y,no,yes,yes,cellular
32493,54,technician,married,university.degree,unknown,no,no,cellular
32494,32,technician,single,university.degree,no,no,no,cellular
32495,35,entrepreneur,married,university.degree,no,yes,yes,cellular
32496,33,admin.,single,university.degree,no,yes,yes,cellular
32497,57,services,divorced,unknown,no,no,no,cellular
32498,43,blue-collar,married,basic.4y,unknown,no,no,cellular
32499,32,admin.,married,high.school,no,yes,no,cellular
32500,30,admin.,married,university.degree,no,yes,no,cellular
32501,25,admin.,single,high.school,no,no,no,cellular
32502,44,blue-collar,married,basic.4y,unknown,no,no,cellular
32503,45,technician,single,university.degree,no,no,no,cellular
32504,34,blue-collar,married,basic.4y,unknown,yes,no,cellular
32505,35,blue-collar,married,basic.6y,unknown,yes,no,cellular
32506,35,admin.,married,university.degree,no,yes,no,cellular
32507,36,entrepreneur,divorced,basic.6y,no,yes,no,cellular
32508,34,management,married,university.degree,no,yes,no,telephone
32509,32,services,single,high.school,no,yes,no,cellular
32510,54,technician,married,university.degree,unknown,yes,no,telephone
32511,36,admin.,single,university.degree,no,no,no,cellular
32512,42,blue-collar,married,basic.9y,no,yes,no,cellular
32513,30,blue-collar,married,basic.9y,no,yes,no,cellular
32514,28,services,married,high.school,no,no,no,cellular
32515,50,blue-collar,married,basic.4y,no,yes,no,telephone
32516,37,blue-collar,married,high.school,no,yes,no,cellular
32517,35,admin.,married,university.degree,no,yes,no,cellular
32518,44,services,married,high.school,no,no,no,cellular
32519,59,admin.,married,university.degree,no,yes,no,cellular
32520,32,blue-collar,married,basic.9y,unknown,yes,no,cellular
32521,36,admin.,married,university.degree,no,no,yes,telephone
32522,29,blue-collar,single,basic.4y,unknown,yes,no,cellular
32523,30,admin.,married,university.degree,no,no,no,cellular
32524,29,admin.,single,high.school,no,no,no,cellular
32525,32,admin.,married,university.degree,no,no,no,telephone
32526,30,technician,married,professional.course,no,yes,no,cellular
32527,43,blue-collar,married,basic.9y,unknown,yes,no,cellular
32528,49,technician,married,professional.course,no,yes,no,cellular
32529,34,blue-collar,married,basic.9y,unknown,yes,yes,telephone
32530,37,unemployed,married,basic.9y,no,yes,yes,cellular
32531,35,admin.,single,high.school,no,no,no,cellular
32532,36,services,married,high.school,unknown,no,no,cellular
32533,34,admin.,married,basic.9y,no,yes,no,cellular
32534,29,services,divorced,high.school,no,yes,no,cellular
32535,36,services,married,high.school,unknown,no,no,cellular
32536,36,services,married,high.school,unknown,yes,yes,cellular
32537,29,services,divorced,high.school,no,yes,no,cellular
32538,44,blue-collar,married,basic.9y,no,no,no,cellular
32539,34,blue-collar,married,basic.9y,no,no,no,cellular
32540,47,blue-collar,married,basic.4y,unknown,yes,no,cellular
32541,47,blue-collar,married,basic.4y,unknown,yes,no,cellular
32542,44,blue-collar,married,basic.9y,no,yes,no,cellular
32543,47,blue-collar,married,high.school,no,yes,yes,telephone
32544,34,blue-collar,married,basic.9y,no,yes,no,telephone
32545,38,blue-collar,married,professional.course,no,yes,no,telephone
32546,33,blue-collar,married,professional.course,no,yes,no,telephone
32547,34,blue-collar,married,basic.9y,no,no,no,cellular
32548,52,admin.,married,high.school,no,yes,yes,cellular
32549,32,blue-collar,single,basic.6y,no,yes,no,cellular
32550,34,blue-collar,married,basic.9y,no,no,no,cellular
32551,28,unemployed,married,basic.9y,no,yes,no,cellular
32552,34,admin.,married,basic.9y,no,unknown,unknown,cellular
32553,34,technician,married,basic.9y,no,yes,yes,cellular
32554,34,self-employed,single,university.degree,no,yes,no,cellular
32555,53,self-employed,divorced,basic.4y,no,no,no,cellular
32556,26,blue-collar,married,basic.6y,no,no,no,cellular
32557,41,housemaid,single,university.degree,no,yes,no,telephone
32558,43,blue-collar,married,basic.9y,unknown,yes,no,telephone
32559,29,entrepreneur,married,basic.4y,unknown,no,no,cellular
32560,44,technician,married,professional.course,no,no,no,cellular
32561,34,unemployed,single,high.school,no,yes,no,telephone
32562,29,blue-collar,single,high.school,no,yes,no,cellular
32563,34,technician,single,professional.course,no,yes,no,cellular
32564,54,management,married,high.school,unknown,no,no,cellular
32565,30,management,married,university.degree,no,yes,no,cellular
32566,38,entrepreneur,single,university.degree,no,yes,no,telephone
32567,50,blue-collar,married,unknown,unknown,yes,yes,telephone
32568,27,admin.,married,high.school,no,no,no,cellular
32569,29,services,single,high.school,no,yes,no,cellular
32570,56,services,divorced,high.school,unknown,yes,no,cellular
32571,39,admin.,married,university.degree,no,yes,no,cellular
32572,44,services,married,basic.9y,no,yes,no,cellular
32573,31,technician,married,university.degree,no,yes,no,cellular
32574,32,blue-collar,single,high.school,no,no,no,cellular
32575,27,services,married,basic.9y,no,yes,yes,cellular
32576,43,services,divorced,professional.course,no,no,no,cellular
32577,45,blue-collar,married,basic.6y,no,yes,no,cellular
32578,30,blue-collar,married,basic.9y,unknown,no,no,cellular
32579,54,management,married,basic.6y,no,yes,no,cellular
32580,34,technician,single,professional.course,no,no,no,cellular
32581,39,blue-collar,married,basic.4y,unknown,yes,no,cellular
32582,31,admin.,married,university.degree,no,yes,no,cellular
32583,44,admin.,married,basic.9y,no,yes,no,cellular
32584,34,blue-collar,single,basic.6y,unknown,yes,no,cellular
32585,31,services,single,high.school,no,yes,no,cellular
32586,25,blue-collar,single,high.school,unknown,yes,no,cellular
32587,35,blue-collar,married,basic.6y,no,no,no,cellular
32588,43,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular
32589,40,technician,married,professional.course,no,yes,no,cellular
32590,29,admin.,single,high.school,no,yes,no,telephone
32591,44,blue-collar,married,basic.9y,no,yes,no,cellular
32592,33,blue-collar,married,basic.9y,no,yes,no,telephone
32593,33,admin.,single,university.degree,no,no,no,cellular
32594,33,blue-collar,married,basic.9y,no,yes,no,cellular
32595,34,services,married,high.school,no,yes,no,cellular
32596,33,blue-collar,married,basic.9y,no,yes,no,cellular
32597,37,admin.,married,high.school,unknown,no,no,cellular
32598,35,management,single,university.degree,no,unknown,unknown,cellular
32599,27,blue-collar,married,basic.9y,no,yes,no,cellular
32600,30,admin.,married,high.school,no,yes,no,cellular
32601,53,blue-collar,single,basic.4y,unknown,yes,no,cellular
32602,35,technician,married,university.degree,no,yes,no,cellular
32603,42,blue-collar,married,basic.4y,no,no,no,cellular
32604,26,admin.,single,university.degree,no,yes,no,cellular
32605,42,blue-collar,married,basic.4y,no,no,no,cellular
32606,24,services,single,high.school,no,yes,yes,cellular
32607,42,services,single,high.school,no,yes,no,cellular
32608,29,admin.,divorced,basic.9y,no,no,no,cellular
32609,34,admin.,married,high.school,no,yes,yes,cellular
32610,39,admin.,married,university.degree,no,no,no,cellular
32611,29,admin.,married,high.school,no,yes,no,cellular
32612,26,admin.,single,university.degree,no,yes,yes,cellular
32613,27,admin.,single,high.school,no,yes,no,cellular
32614,27,admin.,single,high.school,no,yes,no,cellular
32615,34,admin.,married,university.degree,no,yes,no,cellular
32616,26,student,single,high.school,no,yes,no,cellular
32617,27,admin.,single,high.school,no,yes,no,cellular
32618,32,self-employed,single,university.degree,no,yes,no,cellular
32619,26,admin.,single,university.degree,no,no,no,cellular
32620,26,student,single,high.school,no,yes,no,cellular
32621,33,self-employed,single,university.degree,no,no,no,cellular
32622,30,blue-collar,married,basic.9y,no,yes,no,cellular
32623,32,blue-collar,married,basic.9y,no,yes,no,cellular
32624,37,management,single,basic.9y,no,yes,no,cellular
32625,37,management,single,basic.9y,no,no,no,cellular
32626,30,blue-collar,married,basic.9y,no,yes,no,cellular
32627,40,blue-collar,married,basic.4y,no,no,no,cellular
32628,27,entrepreneur,married,university.degree,no,no,yes,cellular
32629,30,services,single,high.school,no,yes,no,cellular
32630,23,blue-collar,single,basic.9y,no,yes,no,cellular
32631,25,admin.,married,university.degree,no,no,no,cellular
32632,48,technician,married,basic.9y,no,yes,no,cellular
32633,37,services,married,high.school,no,no,no,telephone
32634,23,blue-collar,single,basic.9y,no,no,no,cellular
32635,37,entrepreneur,married,basic.9y,no,no,no,cellular
32636,32,blue-collar,married,basic.4y,no,no,no,cellular
32637,49,admin.,divorced,high.school,no,no,no,cellular
32638,37,entrepreneur,married,basic.9y,no,no,no,cellular
32639,30,blue-collar,married,basic.9y,no,yes,no,cellular
32640,23,blue-collar,single,basic.9y,no,yes,no,cellular
32641,35,blue-collar,married,unknown,no,yes,no,cellular
32642,37,entrepreneur,married,basic.9y,no,yes,no,cellular
32643,31,technician,single,university.degree,no,yes,no,cellular
32644,53,self-employed,married,basic.4y,unknown,yes,no,cellular
32645,36,blue-collar,married,basic.9y,no,yes,no,telephone
32646,32,admin.,married,high.school,no,yes,no,cellular
32647,47,blue-collar,married,basic.4y,unknown,yes,yes,cellular
32648,41,blue-collar,married,basic.6y,unknown,yes,no,cellular
32649,33,services,single,high.school,no,yes,no,telephone
32650,38,admin.,divorced,high.school,no,no,no,cellular
32651,36,blue-collar,married,basic.6y,no,yes,no,cellular
32652,38,admin.,divorced,high.school,no,yes,no,cellular
32653,44,blue-collar,married,basic.9y,no,yes,no,cellular
32654,32,admin.,married,high.school,no,yes,no,cellular
32655,31,technician,single,university.degree,no,no,no,cellular
32656,52,services,married,high.school,unknown,yes,no,telephone
32657,37,admin.,married,high.school,no,no,no,telephone
32658,31,admin.,married,high.school,no,yes,yes,cellular
32659,36,blue-collar,married,basic.6y,no,no,no,cellular
32660,32,technician,single,professional.course,no,yes,no,cellular
32661,32,technician,single,professional.course,no,yes,no,cellular
32662,36,admin.,married,university.degree,no,no,no,cellular
32663,36,blue-collar,married,basic.9y,no,no,no,cellular
32664,45,technician,unknown,basic.6y,no,no,no,cellular
32665,26,student,single,basic.4y,no,no,yes,cellular
32666,31,technician,single,university.degree,no,yes,no,cellular
32667,40,blue-collar,married,basic.4y,no,no,no,cellular
32668,52,blue-collar,married,basic.9y,no,no,no,cellular
32669,34,technician,married,professional.course,no,yes,no,cellular
32670,36,blue-collar,divorced,basic.9y,no,yes,no,cellular
32671,51,blue-collar,married,basic.4y,unknown,no,no,cellular
32672,26,blue-collar,married,basic.6y,no,yes,no,cellular
32673,34,blue-collar,married,basic.9y,no,no,no,cellular
32674,27,self-employed,married,university.degree,no,yes,no,cellular
32675,30,admin.,single,university.degree,no,yes,no,cellular
32676,32,housemaid,single,basic.9y,no,yes,no,cellular
32677,30,admin.,single,university.degree,no,yes,no,cellular
32678,54,management,married,high.school,unknown,yes,no,cellular
32679,38,blue-collar,married,basic.6y,no,yes,no,cellular
32680,51,entrepreneur,divorced,university.degree,no,yes,no,telephone
32681,51,entrepreneur,divorced,university.degree,no,yes,no,cellular
32682,51,entrepreneur,divorced,university.degree,no,no,no,cellular
32683,39,blue-collar,single,basic.9y,no,yes,no,cellular
32684,39,blue-collar,single,basic.9y,no,yes,yes,cellular
32685,35,blue-collar,married,basic.4y,no,yes,no,cellular
32686,27,admin.,single,university.degree,no,yes,yes,cellular
32687,53,admin.,married,university.degree,no,yes,no,cellular
32688,33,technician,single,university.degree,no,yes,no,cellular
32689,46,blue-collar,married,basic.4y,no,yes,no,cellular
32690,31,admin.,divorced,high.school,no,yes,no,cellular
32691,27,admin.,single,university.degree,no,no,no,cellular
32692,31,admin.,divorced,high.school,no,no,no,cellular
32693,48,blue-collar,married,basic.9y,unknown,no,no,cellular
32694,30,technician,single,professional.course,no,yes,no,cellular
32695,30,blue-collar,married,basic.6y,unknown,yes,no,cellular
32696,35,technician,married,professional.course,no,yes,no,cellular
32697,42,blue-collar,married,basic.6y,unknown,no,no,cellular
32698,52,blue-collar,married,basic.9y,unknown,yes,no,cellular
32699,28,blue-collar,married,basic.6y,no,no,no,cellular
32700,32,services,married,high.school,no,no,no,cellular
32701,35,technician,married,university.degree,no,yes,no,cellular
32702,39,services,married,high.school,no,yes,no,cellular
32703,31,services,single,high.school,no,no,yes,cellular
32704,27,admin.,single,university.degree,no,yes,no,cellular
32705,39,services,married,high.school,no,yes,no,cellular
32706,42,management,married,university.degree,no,yes,no,cellular
32707,39,services,married,high.school,no,no,no,cellular
32708,30,blue-collar,married,basic.9y,no,no,yes,cellular
32709,55,blue-collar,divorced,basic.4y,unknown,yes,yes,cellular
32710,47,blue-collar,married,unknown,no,yes,no,cellular
32711,51,entrepreneur,married,professional.course,unknown,no,no,cellular
32712,41,technician,single,professional.course,no,no,no,cellular
32713,32,technician,single,high.school,no,no,no,telephone
32714,51,entrepreneur,married,professional.course,unknown,no,no,cellular
32715,51,entrepreneur,married,professional.course,unknown,no,no,cellular
32716,46,management,single,university.degree,no,no,yes,cellular
32717,57,technician,married,university.degree,no,no,no,cellular
32718,31,technician,married,university.degree,no,no,no,cellular
32719,29,technician,single,basic.9y,no,yes,no,cellular
32720,29,technician,single,basic.9y,no,yes,no,cellular
32721,50,blue-collar,married,basic.4y,no,no,no,cellular
32722,47,blue-collar,married,basic.4y,unknown,yes,no,cellular
32723,38,blue-collar,married,high.school,unknown,yes,no,cellular
32724,47,blue-collar,married,basic.4y,unknown,yes,no,cellular
32725,31,blue-collar,single,basic.9y,no,yes,no,cellular
32726,30,blue-collar,married,basic.9y,no,yes,yes,cellular
32727,34,admin.,single,university.degree,no,no,yes,cellular
32728,56,management,married,professional.course,no,yes,no,cellular
32729,27,technician,single,basic.9y,no,no,yes,cellular
32730,46,technician,married,university.degree,no,yes,no,cellular
32731,29,blue-collar,married,basic.9y,no,yes,no,cellular
32732,31,admin.,married,university.degree,no,yes,no,cellular
32733,34,blue-collar,married,basic.9y,no,no,no,cellular
32734,47,admin.,single,high.school,no,no,no,cellular
32735,36,services,married,basic.6y,unknown,yes,no,cellular
32736,30,services,single,high.school,no,no,no,cellular
32737,33,services,single,high.school,no,unknown,unknown,cellular
32738,45,blue-collar,divorced,basic.4y,no,yes,no,cellular
32739,39,blue-collar,married,basic.4y,no,no,no,cellular
32740,30,services,single,high.school,no,yes,yes,cellular
32741,34,blue-collar,single,basic.6y,no,no,no,cellular
32742,30,services,single,high.school,no,yes,yes,cellular
32743,26,services,single,high.school,no,yes,no,cellular
32744,48,admin.,divorced,basic.4y,no,yes,no,cellular
32745,35,blue-collar,single,basic.4y,unknown,yes,yes,cellular
32746,26,services,single,high.school,no,yes,no,cellular
32747,43,blue-collar,married,basic.9y,unknown,no,no,cellular
32748,36,admin.,single,professional.course,no,yes,no,cellular
32749,27,admin.,single,university.degree,no,yes,no,cellular
32750,36,services,married,university.degree,no,yes,no,cellular
32751,29,admin.,divorced,basic.9y,no,yes,no,cellular
32752,36,services,married,university.degree,no,no,no,cellular
32753,28,blue-collar,married,basic.4y,no,no,no,cellular
32754,35,admin.,single,university.degree,no,no,no,cellular
32755,51,admin.,married,basic.9y,unknown,yes,no,cellular
32756,39,blue-collar,married,professional.course,no,no,no,cellular
32757,40,admin.,single,high.school,unknown,yes,no,cellular
32758,34,management,married,basic.9y,no,no,yes,cellular
32759,34,technician,married,high.school,no,yes,no,cellular
32760,47,blue-collar,married,basic.6y,unknown,yes,no,telephone
32761,34,technician,married,high.school,no,no,no,cellular
32762,38,blue-collar,married,high.school,unknown,no,no,cellular
32763,31,services,single,high.school,no,yes,no,cellular
32764,44,admin.,single,professional.course,no,yes,no,cellular
32765,35,admin.,single,university.degree,no,yes,no,cellular
32766,55,retired,married,basic.9y,unknown,no,no,telephone
32767,34,blue-collar,single,basic.9y,no,no,no,cellular
32768,34,technician,married,high.school,no,no,no,cellular
32769,27,unknown,single,high.school,unknown,yes,yes,cellular
32770,34,technician,married,basic.9y,no,no,no,cellular
32771,34,technician,married,basic.9y,no,yes,no,cellular
32772,37,blue-collar,married,basic.9y,no,no,no,cellular
32773,38,services,married,high.school,unknown,no,no,cellular
32774,50,blue-collar,married,basic.4y,no,yes,yes,cellular
32775,27,unknown,single,high.school,unknown,yes,yes,cellular
32776,34,services,divorced,basic.9y,no,yes,no,cellular
32777,30,admin.,single,high.school,no,no,no,cellular
32778,37,admin.,single,university.degree,no,no,yes,cellular
32779,31,blue-collar,married,basic.6y,no,no,no,cellular
32780,38,blue-collar,married,professional.course,unknown,no,no,cellular
32781,32,blue-collar,married,basic.9y,no,no,yes,cellular
32782,36,technician,single,professional.course,no,yes,no,cellular
32783,49,services,married,high.school,no,no,no,telephone
32784,33,unemployed,married,basic.9y,no,yes,yes,cellular
32785,43,blue-collar,married,basic.6y,no,no,no,cellular
32786,49,services,married,high.school,no,yes,no,cellular
32787,34,unemployed,married,basic.9y,no,no,no,cellular
32788,37,blue-collar,married,basic.6y,no,no,no,cellular
32789,28,technician,married,university.degree,no,no,no,cellular
32790,45,admin.,single,high.school,no,no,no,cellular
32791,27,blue-collar,married,basic.9y,no,no,no,cellular
32792,37,blue-collar,married,basic.6y,no,no,no,cellular
32793,32,blue-collar,married,basic.9y,no,no,no,cellular
32794,31,management,single,university.degree,no,yes,yes,cellular
32795,31,management,single,university.degree,no,yes,no,cellular
32796,35,technician,married,university.degree,no,yes,no,cellular
32797,29,admin.,single,basic.9y,no,no,no,cellular
32798,32,technician,single,professional.course,no,yes,yes,cellular
32799,36,admin.,single,university.degree,no,yes,no,cellular
32800,50,blue-collar,divorced,basic.6y,no,yes,no,cellular
32801,33,blue-collar,married,basic.9y,no,yes,yes,cellular
32802,31,technician,single,professional.course,no,yes,yes,cellular
32803,32,technician,married,high.school,no,yes,no,cellular
32804,32,blue-collar,married,basic.9y,unknown,yes,yes,cellular
32805,33,admin.,single,university.degree,no,no,no,cellular
32806,26,admin.,single,high.school,no,no,no,cellular
32807,31,technician,single,professional.course,no,yes,yes,cellular
32808,44,blue-collar,married,basic.9y,unknown,yes,no,cellular
32809,34,admin.,unknown,university.degree,no,no,no,cellular
32810,35,admin.,single,university.degree,no,yes,no,cellular
32811,41,services,divorced,high.school,no,yes,no,cellular
32812,34,admin.,unknown,university.degree,no,yes,yes,cellular
32813,27,student,single,university.degree,unknown,no,no,cellular
32814,32,blue-collar,married,basic.9y,no,yes,no,cellular
32815,39,blue-collar,single,basic.9y,no,no,no,cellular
32816,34,admin.,unknown,university.degree,no,yes,no,cellular
32817,24,services,married,high.school,no,yes,no,cellular
32818,37,technician,divorced,professional.course,no,no,no,cellular
32819,36,admin.,married,high.school,no,no,no,cellular
32820,39,admin.,married,high.school,no,yes,no,cellular
32821,29,admin.,divorced,high.school,no,yes,yes,cellular
32822,27,technician,married,professional.course,no,yes,no,cellular
32823,35,technician,single,professional.course,no,unknown,unknown,cellular
32824,39,admin.,single,university.degree,no,yes,yes,cellular
32825,29,blue-collar,single,high.school,no,yes,no,cellular
32826,39,blue-collar,single,basic.9y,no,yes,no,cellular
32827,39,blue-collar,single,basic.9y,no,yes,no,cellular
32828,47,admin.,single,high.school,no,no,no,cellular
32829,54,blue-collar,married,basic.4y,no,no,no,cellular
32830,27,entrepreneur,married,university.degree,no,yes,no,cellular
32831,23,blue-collar,single,basic.9y,no,yes,no,cellular
32832,31,technician,single,high.school,no,no,no,cellular
32833,30,management,married,university.degree,no,yes,no,cellular
32834,33,services,married,basic.6y,no,yes,no,cellular
32835,33,admin.,married,high.school,unknown,yes,no,cellular
32836,28,blue-collar,single,professional.course,no,no,no,cellular
32837,33,admin.,married,high.school,no,yes,yes,cellular
32838,33,admin.,married,high.school,no,yes,yes,cellular
32839,49,blue-collar,single,basic.4y,no,yes,no,cellular
32840,39,blue-collar,married,basic.9y,unknown,yes,no,cellular
32841,32,blue-collar,married,basic.6y,no,yes,yes,cellular
32842,30,admin.,married,high.school,no,yes,yes,cellular
32843,29,entrepreneur,married,basic.4y,unknown,no,no,cellular
32844,52,services,married,high.school,unknown,yes,no,cellular
32845,28,blue-collar,married,basic.6y,no,no,no,cellular
32846,32,admin.,married,basic.6y,no,yes,no,cellular
32847,29,admin.,single,basic.9y,no,no,no,cellular
32848,42,blue-collar,married,basic.4y,no,no,no,cellular
32849,31,admin.,divorced,university.degree,no,no,no,cellular
32850,39,blue-collar,married,basic.4y,no,no,no,cellular
32851,36,admin.,married,university.degree,no,no,no,cellular
32852,28,blue-collar,married,basic.4y,no,no,no,cellular
32853,38,blue-collar,married,basic.9y,no,no,yes,telephone
32854,39,services,married,high.school,no,no,no,cellular
32855,30,blue-collar,married,basic.9y,no,yes,no,cellular
32856,44,technician,married,professional.course,no,no,no,cellular
32857,31,technician,married,university.degree,no,yes,no,cellular
32858,34,services,divorced,basic.9y,no,no,yes,cellular
32859,48,admin.,divorced,high.school,unknown,no,no,cellular
32860,28,blue-collar,married,basic.4y,no,no,no,cellular
32861,31,technician,married,university.degree,no,yes,no,cellular
32862,55,management,married,university.degree,no,yes,no,cellular
32863,27,housemaid,married,basic.6y,no,no,no,cellular
32864,48,admin.,divorced,high.school,unknown,yes,yes,cellular
32865,25,admin.,married,high.school,no,no,no,cellular
32866,49,entrepreneur,married,basic.6y,unknown,yes,yes,cellular
32867,35,technician,married,professional.course,no,yes,no,cellular
32868,46,management,married,basic.6y,no,yes,yes,telephone
32869,26,admin.,single,university.degree,no,yes,no,cellular
32870,30,blue-collar,married,basic.4y,no,no,yes,cellular
32871,36,blue-collar,married,basic.6y,no,no,no,cellular
32872,28,services,married,high.school,no,yes,no,cellular
32873,31,blue-collar,married,basic.9y,no,yes,no,cellular
32874,57,technician,married,high.school,no,yes,no,cellular
32875,28,blue-collar,married,basic.6y,unknown,no,no,cellular
32876,29,admin.,single,high.school,no,yes,no,telephone
32877,38,blue-collar,divorced,basic.4y,unknown,no,no,telephone
32878,32,blue-collar,married,basic.9y,no,yes,yes,cellular
32879,51,admin.,married,basic.6y,no,no,yes,cellular
32880,57,technician,married,high.school,no,no,yes,cellular
32881,35,services,divorced,university.degree,no,yes,no,cellular
32882,46,management,married,basic.6y,no,no,no,cellular
32883,57,technician,married,high.school,no,yes,no,cellular
32884,50,admin.,single,basic.9y,unknown,no,yes,telephone
32885,57,technician,married,high.school,no,no,yes,cellular
32886,32,technician,single,high.school,no,yes,yes,cellular
32887,47,blue-collar,married,basic.4y,unknown,yes,no,cellular
32888,54,management,married,basic.4y,unknown,yes,no,cellular
32889,32,technician,married,professional.course,no,yes,no,cellular
32890,53,self-employed,married,basic.4y,unknown,yes,no,cellular
32891,36,admin.,married,high.school,no,yes,no,cellular
32892,30,services,divorced,high.school,no,no,no,cellular
32893,30,blue-collar,single,basic.9y,unknown,yes,no,cellular
32894,30,blue-collar,married,basic.6y,no,yes,no,cellular
32895,40,services,divorced,high.school,no,yes,no,cellular
32896,28,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone
32897,29,entrepreneur,married,basic.4y,unknown,yes,no,telephone
32898,46,blue-collar,married,basic.4y,unknown,yes,no,cellular
32899,35,blue-collar,single,basic.4y,unknown,yes,no,cellular
32900,33,blue-collar,single,basic.9y,unknown,yes,yes,cellular
32901,45,management,married,basic.9y,unknown,yes,no,cellular
32902,41,services,single,high.school,unknown,yes,no,cellular
32903,45,management,married,basic.9y,unknown,yes,no,cellular
32904,35,blue-collar,married,basic.4y,no,yes,no,cellular
32905,32,entrepreneur,married,high.school,no,yes,no,cellular
32906,34,technician,married,basic.9y,no,yes,no,cellular
32907,35,blue-collar,married,basic.4y,no,yes,no,cellular
32908,53,admin.,married,high.school,no,yes,yes,cellular
32909,27,unknown,single,high.school,unknown,yes,no,cellular
32910,40,admin.,married,university.degree,no,yes,no,cellular
32911,30,services,married,high.school,no,yes,yes,cellular
32912,38,admin.,divorced,university.degree,no,no,no,cellular
32913,28,entrepreneur,single,professional.course,no,yes,no,cellular
32914,32,blue-collar,married,basic.6y,no,yes,yes,cellular
32915,46,admin.,married,basic.6y,unknown,no,yes,cellular
32916,43,admin.,divorced,basic.9y,no,yes,no,cellular
32917,30,technician,single,basic.9y,no,no,no,cellular
32918,30,technician,single,basic.9y,no,yes,no,cellular
32919,47,blue-collar,married,high.school,no,yes,yes,cellular
32920,28,technician,single,professional.course,no,yes,no,cellular
32921,57,technician,married,professional.course,no,yes,no,cellular
32922,34,blue-collar,single,university.degree,unknown,yes,no,cellular
32923,32,blue-collar,married,basic.4y,no,yes,no,cellular
32924,56,blue-collar,married,basic.4y,no,yes,no,cellular
32925,32,admin.,married,university.degree,no,yes,no,cellular
32926,49,blue-collar,married,basic.9y,unknown,no,yes,cellular
32927,49,blue-collar,married,basic.9y,unknown,no,yes,cellular
32928,47,services,divorced,high.school,no,yes,no,cellular
32929,30,admin.,single,university.degree,no,yes,no,cellular
32930,36,services,married,university.degree,no,yes,no,cellular
32931,28,technician,single,professional.course,no,yes,no,telephone
32932,48,admin.,divorced,high.school,unknown,no,no,cellular
32933,42,admin.,married,university.degree,no,no,no,cellular
32934,57,technician,married,high.school,no,yes,no,cellular
32935,31,admin.,divorced,high.school,no,yes,no,cellular
32936,42,management,married,university.degree,no,yes,no,cellular
32937,30,blue-collar,married,basic.6y,no,yes,yes,cellular
32938,52,admin.,single,basic.4y,no,no,no,cellular
32939,28,blue-collar,married,basic.6y,unknown,yes,no,cellular
32940,29,services,divorced,high.school,no,no,no,cellular
32941,46,admin.,married,basic.6y,unknown,yes,no,cellular
32942,25,student,single,high.school,unknown,yes,no,cellular
32943,27,entrepreneur,married,university.degree,no,yes,no,cellular
32944,32,blue-collar,married,basic.6y,no,yes,no,cellular
32945,38,services,married,high.school,unknown,no,no,cellular
32946,36,admin.,married,high.school,no,yes,yes,cellular
32947,49,blue-collar,single,high.school,no,yes,no,cellular
32948,30,technician,single,basic.9y,no,no,yes,cellular
32949,32,technician,single,high.school,no,no,no,cellular
32950,34,technician,married,basic.9y,no,no,no,cellular
32951,44,blue-collar,married,basic.6y,unknown,yes,no,cellular
32952,31,technician,single,university.degree,no,no,no,cellular
32953,29,blue-collar,married,basic.9y,no,yes,yes,cellular
32954,28,blue-collar,single,professional.course,no,yes,no,cellular
32955,58,technician,divorced,basic.9y,no,no,no,cellular
32956,36,entrepreneur,married,high.school,no,yes,yes,cellular
32957,31,services,married,basic.9y,no,no,no,cellular
32958,29,blue-collar,married,basic.9y,no,yes,no,cellular
32959,33,admin.,married,university.degree,no,no,yes,cellular
