Cust_id,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36382,jun,tue,271,2,3,1,success,-2.9,92.963,-40.8,1.262,5076,yes
36383,jun,tue,189,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36384,jun,tue,61,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36385,jun,tue,163,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36386,jun,tue,74,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36387,jun,tue,82,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36388,jun,tue,108,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36389,jun,tue,91,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36390,jun,tue,310,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36391,jun,tue,712,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076,yes
36392,jun,tue,74,1,4,1,success,-2.9,92.963,-40.8,1.262,5076,yes
36393,jun,tue,128,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36394,jun,tue,80,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36395,jun,tue,392,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36396,jun,tue,392,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36397,jun,tue,369,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36398,jun,tue,217,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36399,jun,tue,194,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36400,jun,tue,495,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36401,jun,tue,116,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36402,jun,tue,318,1,4,3,success,-2.9,92.963,-40.8,1.262,5076,yes
36403,jun,tue,73,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36404,jun,tue,135,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36405,jun,tue,359,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076,yes
36406,jun,tue,116,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36407,jun,tue,211,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36408,jun,tue,245,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36409,jun,tue,142,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36410,jun,tue,444,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36411,jun,tue,251,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36412,jun,tue,673,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36413,jun,tue,119,1,3,2,success,-2.9,92.963,-40.8,1.262,5076,yes
36414,jun,tue,134,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36415,jun,tue,74,1,3,2,success,-2.9,92.963,-40.8,1.262,5076,no
36416,jun,tue,728,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36417,jun,tue,263,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,yes
36418,jun,tue,154,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36419,jun,tue,696,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076,no
36420,jun,tue,159,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36421,jun,tue,118,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36422,jun,tue,1210,4,999,1,failure,-2.9,92.963,-40.8,1.262,5076,yes
36423,jun,tue,210,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36424,jun,tue,310,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36425,jun,tue,482,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36426,jun,tue,224,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36427,jun,tue,221,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36428,jun,tue,147,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36429,jun,tue,924,2,4,1,success,-2.9,92.963,-40.8,1.262,5076,yes
36430,jun,tue,130,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36431,jun,tue,53,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36432,jun,tue,72,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36433,jun,tue,318,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36434,jun,tue,306,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36435,jun,tue,77,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36436,jun,tue,112,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36437,jun,tue,80,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36438,jun,tue,123,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36439,jun,tue,212,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36440,jun,tue,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36441,jun,tue,181,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076,yes
36442,jun,tue,96,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36443,jun,tue,132,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36444,jun,tue,76,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36445,jun,tue,262,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36446,jun,tue,250,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36447,jun,tue,146,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36448,jun,tue,189,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36449,jun,tue,501,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36450,jun,tue,69,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36451,jun,tue,269,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36452,jun,tue,236,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36453,jun,tue,102,4,999,2,failure,-2.9,92.963,-40.8,1.262,5076,no
36454,jun,tue,308,1,3,1,success,-2.9,92.963,-40.8,1.262,5076,no
36455,jun,tue,122,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076,no
36456,jun,tue,145,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36457,jun,tue,130,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36458,jun,tue,179,2,3,1,success,-2.9,92.963,-40.8,1.262,5076,yes
36459,jun,tue,142,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36460,jun,tue,71,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,no
36461,jun,tue,553,2,3,4,failure,-2.9,92.963,-40.8,1.262,5076,no
36462,jun,tue,305,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36463,jun,tue,163,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076,yes
36464,jun,tue,541,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076,yes
36465,jun,wed,209,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36466,jun,wed,262,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36467,jun,wed,225,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36468,jun,wed,206,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36469,jun,wed,115,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36470,jun,wed,406,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36471,jun,wed,244,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36472,jun,wed,592,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36473,jun,wed,78,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36474,jun,wed,508,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36475,jun,wed,437,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36476,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36477,jun,wed,136,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36478,jun,wed,68,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36479,jun,wed,123,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36480,jun,wed,313,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36481,jun,wed,137,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36482,jun,wed,705,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36483,jun,wed,96,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36484,jun,wed,198,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36485,jun,wed,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36486,jun,wed,210,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36487,jun,wed,117,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36488,jun,wed,110,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36489,jun,wed,171,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36490,jun,wed,334,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36491,jun,wed,321,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36492,jun,wed,296,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36493,jun,wed,86,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36494,jun,wed,213,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36495,jun,wed,252,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36496,jun,wed,411,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36497,jun,wed,37,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36498,jun,wed,593,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36499,jun,wed,101,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36500,jun,wed,302,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36501,jun,wed,138,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36502,jun,wed,165,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36503,jun,wed,88,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36504,jun,wed,116,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36505,jun,wed,340,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36506,jun,wed,95,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36507,jun,wed,591,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36508,jun,wed,88,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36509,jun,wed,90,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36510,jun,wed,385,2,4,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36511,jun,wed,2219,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36512,jun,wed,240,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36513,jun,wed,174,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36514,jun,wed,467,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36515,jun,wed,107,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36516,jun,wed,238,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36517,jun,wed,95,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36518,jun,wed,170,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36519,jun,wed,342,1,10,1,success,-2.9,92.963,-40.8,1.26,5076,no
36520,jun,wed,113,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36521,jun,wed,252,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076,no
36522,jun,wed,170,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36523,jun,wed,74,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36524,jun,wed,65,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36525,jun,wed,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36526,jun,wed,273,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36527,jun,wed,539,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36528,jun,wed,157,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36529,jun,wed,1361,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36530,jun,wed,254,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076,no
36531,jun,wed,180,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36532,jun,wed,447,2,4,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36533,jun,wed,247,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36534,jun,wed,136,6,3,1,success,-2.9,92.963,-40.8,1.26,5076,no
36535,jun,wed,123,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36536,jun,wed,167,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36537,jun,wed,74,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36538,jun,wed,80,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36539,jun,wed,102,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36540,jun,wed,214,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36541,jun,wed,300,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36542,jun,wed,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36543,jun,wed,436,1,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36544,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36545,jun,wed,97,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36546,jun,wed,343,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36547,jun,wed,156,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36548,jun,wed,699,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36549,jun,wed,200,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36550,jun,wed,150,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36551,jun,wed,42,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36552,jun,wed,431,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076,yes
36553,jun,wed,175,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36554,jun,wed,124,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36555,jun,wed,656,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36556,jun,wed,77,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36557,jun,wed,837,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36558,jun,wed,725,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36559,jun,wed,334,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36560,jun,wed,230,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36561,jun,wed,144,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36562,jun,wed,617,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36563,jun,wed,140,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36564,jun,wed,178,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36565,jun,wed,161,1,2,1,success,-2.9,92.963,-40.8,1.26,5076,no
36566,jun,wed,150,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36567,jun,wed,1076,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36568,jun,wed,213,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36569,jun,wed,266,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36570,jun,wed,247,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36571,jun,wed,78,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36572,jun,wed,114,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36573,jun,wed,203,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36574,jun,wed,34,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36575,jun,wed,595,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36576,jun,wed,63,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36577,jun,wed,295,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36578,jun,wed,187,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36579,jun,wed,218,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36580,jun,thu,510,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36581,jun,thu,125,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36582,jun,thu,153,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36583,jun,thu,277,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36584,jun,thu,328,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36585,jun,thu,262,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36586,jun,thu,280,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36587,jun,thu,207,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36588,jun,thu,94,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36589,jun,thu,106,1,3,2,success,-2.9,92.963,-40.8,1.26,5076,no
36590,jun,thu,176,1,3,1,success,-2.9,92.963,-40.8,1.26,5076,no
36591,jun,thu,79,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36592,jun,thu,449,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36593,jun,thu,111,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36594,jun,thu,224,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36595,jun,thu,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36596,jun,thu,400,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36597,jun,thu,80,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36598,jun,thu,217,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36599,jun,thu,160,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36600,jun,thu,144,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36601,jun,thu,352,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36602,jun,thu,787,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36603,jun,thu,323,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36604,jun,thu,78,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36605,jun,thu,160,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36606,jun,thu,221,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36607,jun,thu,239,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36608,jun,thu,156,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36609,jun,thu,194,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36610,jun,thu,105,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36611,jun,thu,390,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36612,jun,thu,96,2,4,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36613,jun,thu,136,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36614,jun,thu,81,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36615,jun,thu,269,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36616,jun,thu,327,3,3,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36617,jun,thu,296,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36618,jun,thu,147,1,999,2,failure,-2.9,92.963,-40.8,1.26,5076,yes
36619,jun,thu,121,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36620,jun,thu,89,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36621,jun,thu,77,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36622,jun,thu,217,2,3,1,success,-2.9,92.963,-40.8,1.26,5076,no
36623,jun,thu,137,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36624,jun,thu,112,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36625,jun,thu,218,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36626,jun,thu,207,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36627,jun,thu,1161,1,4,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36628,jun,thu,113,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36629,jun,thu,138,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36630,jun,thu,442,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36631,jun,thu,352,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36632,jun,thu,246,1,7,1,success,-2.9,92.963,-40.8,1.26,5076,yes
36633,jun,thu,143,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36634,jun,thu,247,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36635,jun,thu,437,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36636,jun,thu,216,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36637,jun,thu,578,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36638,jun,thu,282,3,999,2,failure,-2.9,92.963,-40.8,1.26,5076,yes
36639,jun,thu,156,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36640,jun,thu,66,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36641,jun,thu,73,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076,no
36642,jun,thu,592,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076,yes
36643,jun,thu,119,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36644,jun,thu,125,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36645,jun,thu,114,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36646,jun,thu,166,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,yes
36647,jun,thu,111,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36648,jun,thu,117,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36649,jun,thu,101,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36650,jun,thu,105,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36651,jun,thu,207,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36652,jun,thu,1094,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076,no
36653,jun,fri,174,2,3,1,success,-2.9,92.963,-40.8,1.268,5076,yes
36654,jun,fri,133,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36655,jun,fri,397,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36656,jun,fri,264,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36657,jun,fri,324,1,3,1,success,-2.9,92.963,-40.8,1.268,5076,yes
36658,jun,fri,155,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36659,jun,fri,169,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36660,jun,fri,275,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36661,jun,fri,199,1,3,1,success,-2.9,92.963,-40.8,1.268,5076,yes
36662,jun,fri,255,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36663,jun,fri,232,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36664,jun,fri,462,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36665,jun,fri,136,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36666,jun,fri,146,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076,no
36667,jun,fri,255,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36668,jun,fri,247,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36669,jun,fri,109,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36670,jun,fri,227,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36671,jun,fri,398,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36672,jun,fri,302,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36673,jun,fri,149,1,3,1,success,-2.9,92.963,-40.8,1.268,5076,yes
36674,jun,fri,191,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36675,jun,fri,317,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36676,jun,fri,1543,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36677,jun,fri,207,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36678,jun,fri,493,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36679,jun,fri,509,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36680,jun,fri,77,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
36681,jun,fri,133,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076,no
36682,jun,fri,329,1,3,1,success,-2.9,92.963,-40.8,1.268,5076,no
36683,jun,fri,657,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36684,jun,fri,365,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,yes
36685,jun,fri,188,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076,no
36686,jun,fri,215,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076,no
36687,jun,fri,145,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076,no
